1394731920000 27.0
1394735520000 13.0
1394739120000 22.0
1394742720000 43.0
1394746320000 63.0
1394749920000 89.0
1394753520000 95.0
1394757120000 106.0
1394760720000 104.0
1394764320000 98.0
1394767920000 96.0
1394771520000 105.0
1394775120000 99.0
1394778720000 93.0
1394782320000 98.0
1394785920000 98.0
1394789520000 88.0
1394793120000 105.0
1394796720000 103.0
1394800320000 99.0
1394803920000 73.0
1394807520000 42.0
1394811120000 20.0
1394814720000 13.0
1394818320000 11.0
1394821920000 10.0
1394825520000 14.0
1394829120000 26.0
1394832720000 48.0
1394836320000 62.0
1394839920000 77.0
1394843520000 79.0
1394847120000 92.0
1394850720000 83.0
1394854320000 91.0
1394857920000 98.0
1394861520000 97.0
1394865120000 83.0
1394868720000 76.0
1394872320000 90.0
1394875920000 81.0
1394879520000 80.0
1394883120000 71.0
1394886720000 54.0
1394890320000 40.0
1394893920000 32.0
1394897520000 18.0
1394901120000 16.0
1394904720000 12.0
1394908320000 11.0
1394911920000 11.0
1394915520000 27.0
1394919120000 33.0
1394922720000 56.0
1394926320000 65.0
1394929920000 75.0
1394933520000 84.0
1394937120000 92.0
1394940720000 74.0
1394944320000 75.0
1394947920000 75.0
1394951520000 91.0
1394955120000 73.0
1394958720000 79.0
1394962320000 83.0
1394965920000 113.0
1394969520000 93.0
1394973120000 64.0
1394976720000 56.0
1394980320000 41.0
1394983920000 20.0
1394987520000 15.0
1394991120000 12.0
1394994720000 12.0
1394998320000 18.0
1395001920000 36.0
1395005520000 55.0
1395009120000 80.0
1395012720000 74.0
1395016320000 92.0
1395019920000 89.0
1395023520000 100.0
1395027120000 97.0
1395030720000 98.0
1395034320000 89.0
1395037920000 100.0
1395041520000 113.0
1395045120000 129.0
1395048720000 103.0
1395052320000 114.0
1395055920000 166.0
1395059520000 157.0
1395063120000 143.0
1395066720000 55.0
1395070320000 23.0
1395073920000 11.0
1395077520000 8.0
1395081120000 11.0
1395084720000 18.0
1395088320000 65.0
1395091920000 69.0
1395095520000 87.0
1395099120000 86.0
1395102720000 92.0
1395106320000 92.0
1395109920000 99.0
1395113520000 94.0
1395117120000 98.0
1395120720000 91.0
1395124320000 81.0
1395127920000 89.0
1395131520000 106.0
1395135120000 96.0
1395138720000 119.0
1395142320000 200.0
1395145920000 159.0
1395149520000 113.0
1395153120000 39.0
1395156720000 22.0
1395160320000 15.0
1395163920000 17.0
1395167520000 13.0
1395171120000 21.0
1395174720000 37.0
1395178320000 68.0
1395181920000 91.0
1395185520000 88.0
1395189120000 90.0
1395192720000 111.0
1395196320000 142.0
1395199920000 138.0
1395203520000 109.0
1395207120000 107.0
1395210720000 124.0
1395214320000 121.0
1395217920000 104.0
1395221520000 103.0
1395225120000 100.0
1395228720000 86.0
1395232320000 75.0
1395235920000 68.0
1395239520000 45.0
1395243120000 21.0
1395246720000 13.0
1395250320000 12.0
1395253920000 11.0
1395257520000 19.0
1395261120000 34.0
1395264720000 57.0
1395268320000 90.0
1395271920000 91.0
1395275520000 88.0
1395279120000 115.0
1395282720000 112.0
1395286320000 108.0
1395289920000 101.0
1395293520000 99.0
1395297120000 96.0
1395300720000 97.0
1395304320000 97.0
1395307920000 87.0
1395311520000 95.0
1395315120000 129.0
1395318720000 103.0
1395322320000 81.0
1395325920000 42.0
1395329520000 23.0
1395333120000 15.0
1395336720000 10.0
1395340320000 14.0
1395343920000 21.0
1395347520000 38.0
1395351120000 55.0
1395354720000 83.0
1395358320000 97.0
1395361920000 85.0
1395365520000 98.0
1395369120000 87.0
1395372720000 95.0
1395376320000 104.0
1395379920000 93.0
1395383520000 83.0
1395387120000 86.0
1395390720000 82.0
1395394320000 98.0
1395397920000 109.0
1395401520000 87.0
1395405120000 217.0
1395408720000 239.0
1395412320000 99.0
1395415920000 34.0
1395419520000 16.0
1395423120000 13.0
1395426720000 11.0
1395430320000 16.0
1395433920000 33.0
1395437520000 46.0
1395441120000 71.0
1395444720000 74.0
1395448320000 92.0
1395451920000 100.0
1395455520000 108.0
1395459120000 105.0
1395462720000 98.0
1395466320000 81.0
1395469920000 83.0
1395473520000 74.0
1395477120000 77.0
1395480720000 72.0
1395484320000 74.0
1395487920000 59.0
1395491520000 55.0
1395495120000 48.0
1395498720000 29.0
1395502320000 21.0
1395505920000 14.0
1395509520000 15.0
1395513120000 9.0
1395516720000 10.0
1395520320000 20.0
1395523920000 32.0
1395527520000 67.0
1395531120000 70.0
1395534720000 74.0
1395538320000 79.0
1395541920000 73.0
1395545520000 84.0
1395549120000 93.0
1395552720000 78.0
1395556320000 65.0
1395559920000 66.0
1395563520000 59.0
1395567120000 62.0
1395570720000 55.0
1395574320000 69.0
1395577920000 81.0
1395581520000 83.0
1395585120000 32.0
1395588720000 15.0
1395592320000 9.0
1395595920000 10.0
1395599520000 10.0
1395603120000 16.0
1395606720000 31.0
1395610320000 43.0
1395613920000 65.0
1395617520000 73.0
1395621120000 82.0
1395624720000 86.0
1395628320000 81.0
1395631920000 80.0
1395635520000 93.0
1395639120000 84.0
1395642720000 77.0
1395646320000 85.0
1395649920000 88.0
